web-scraper-order,web-scraper-start-url,chiens,chiens-href,nom,prix,adresse,image_lien-src
"1740285583-731","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4951796","Chiot Boerboel","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951796_uploaded_image1_1726751862.jpg"
"1740285585-732","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4951836","Chiot Bichon","120 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4951836_uploaded_image1_1726753152.jpg"
"1740285588-733","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4953869","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1740285590-734","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4953991","Chiot Bichon Maltais","120 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1740285592-735","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-havanais-4955373","Chiot Bichon Havanais","80 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4955373_uploaded_image1_1726948506.jpg"
"1740285595-736","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4960771","chiot boerboel","500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4960771_uploaded_image1_1727238490.jpg"
"1740285597-737","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiots-croise-boer-et-root-4919750","Chiots croisé Boer et Root","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919750_uploaded_image1_1725108338.jpg"
"1740285599-738","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-4964122","berger malinois","300 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4964122_uploaded_image1_1727408710.jpg"
"1740285602-739","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-4968555","Bichon maltais","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1740285604-740","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-pur-race-4968565","Bichon maltais pur race","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4968565_uploaded_image1_1727702109.jpg"
"1740285606-741","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4969271","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
"1740285609-742","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chien-4969495","Chien","350 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4969495_uploaded_image1_1727744912.jpg"
"1740285611-743","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4970950","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1740285613-744","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4978052","Chiot Boerboel","500 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4978052_uploaded_image1_1728097869.jpg"
"1740285616-745","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4993670","Chiot Bichon Maltais","300 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993670_uploaded_image1_1728931466.jpg"
"1740285618-746","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-4996884","Femelle berger allemand","160 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5173038_uploaded_image1_1738846508.jpg"
"1740285621-747","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-4996897","Berger allemand femelle","155 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5173038_uploaded_image1_1738846508.jpg"
"1740285623-748","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4997477","Chiot Berger Malinois","230 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4997477_uploaded_image1_1729105958.jpg"
"1740285625-749","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-5002622","Chiots Bichon Maltais","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5002622_uploaded_image1_1729418106.jpg"
"1740285628-750","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-pure-race-5002785","Chiots labrador pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1740285630-751","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5004868","Chiot Rottweiler","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1740285632-752","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5006641","Chiot Berger Allemand","130 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5006641_uploaded_image1_1729624663.jpg"
"1740285635-753","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5008410","Chiot Berger Allemand","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127074_uploaded_image1_1736431592.jpg"
"1740285637-754","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5013765","Chiots Berger Allemand","250 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5013765_uploaded_image1_1730056659.jpg"
"1740285639-755","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5016564","Chiot Berger Allemand","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
"1740285642-756","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/boerboel-male-5024103","Boerboel male","300 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5024103_uploaded_image1_1730603352.jpg"
"1740285644-757","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5028791","Chiot Husky","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028791_uploaded_image1_1730840222.jpg"
"1740285647-758","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/husky-femelle-5034883","Husky femelle","450 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5197534_uploaded_image1_1740188239.jpg"
"1740285649-759","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-5038674","Chiot Berger Malinois","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5038674_uploaded_image1_1731347918.jpg"
"1740285651-760","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5040967","Chiot Berger Allemand","120 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5040967_uploaded_image1_1731453566.jpg"
"1740285654-761","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5044649","Chiot Rottweiler","300 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5044649_uploaded_image1_1731627517.jpg"
"1740285656-762","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/chiot-chihuahuas-5045245","Chiot chihuahuas","250 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045245_uploaded_image1_1731667358.jpg"
"1740285658-763","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chiens/caniche-male-5054275","Caniche mâle","650 000 CFA","",""
"1740285661-764","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-ditalie-5060732","Bichons maltais d'italie","150 000 CFA","",""
"1740285663-765","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-4-mois-5065991","Femelle berger allemand 4 mois","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5065991_uploaded_image1_1732805663.jpg"
"1740285665-766","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-5078573","Berger malinois","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5078573_uploaded_image1_1733447779.jpg"
"1740285668-767","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085579","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1740285670-768","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085597","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1740285672-769","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085599","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1740285675-770","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5090975","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1740285677-771","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelles-5102644","Berger allemand femelles","200 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102655_uploaded_image1_1734829952.jpg"
"1740285680-772","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelles-5102655","Berger allemand femelles","200 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102655_uploaded_image1_1734829952.jpg"
"1740285682-773","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5104979","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1740285684-774","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-5107152","Chiot","80 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5190575_uploaded_image2_1739837196.jpeg"
"1740285687-775","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/bichon-male-adulte-5110151","bichon mâle adulte","120 000 CFA","",""
"1740285689-776","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiots-dog-canaries-5112459","Chiots dog canaries","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5112459_uploaded_image1_1735553703.jpg"
"1740285691-777","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5114394","Chiot Berger Allemand","210 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114394_uploaded_image1_1735682024.jpg"
"1740285694-778","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-5114859","Chiot Bichon","140 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5190575_uploaded_image2_1739837196.jpeg"
"1740285696-779","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-4-mois-5123496","Chiot pitbull 4 mois","150 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5123496_uploaded_image1_1736258658.jpg"
"1740285698-780","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chien-5124976","Chien","275 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5124976_uploaded_image1_1736338081.jpg"
"1740285701-781","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5127074","Chiot Berger Allemand","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127074_uploaded_image1_1736431592.jpg"
"1740285703-782","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/bichon-femelle-vaccinee-5127870","Bichon femelle vaccinée","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5131391_uploaded_image1_1736694346.jpg"
"1740285705-783","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/bichon-femelle-vaccinee-5131391","Bichon femelle vaccinée","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5131391_uploaded_image1_1736694346.jpg"
"1740285708-784","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5131922","Chiot Berger Allemand","130 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1740285710-785","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-5133780","Chiots Bichons","175 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5133780_uploaded_image1_1736845188.jpg"
